time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,rightEye.x,rightEye.y,rightEye.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z
   2.30000,  49.68130,  83.84860, -31.66380,  51.26340, 104.13705, -35.45961,  50.84954, 115.80224, -34.46933,  49.53719, 137.94686, -36.72300,  49.16246, 144.72785, -34.39331,  51.39713, 154.57716, -27.70897,  43.77721, 154.11876, -29.32501,  47.47376, 134.85130, -39.74129,  38.74313, 132.25827, -39.50507,  34.56797, 106.75036, -50.85703,  29.14828,  91.10032, -33.93017,  29.27580,  91.43727, -30.29033,  28.66818,  89.97265, -25.73250,  25.67533,  87.44621, -25.73694,  25.64162,  85.73204, -23.13941,  25.20385,  86.14868, -27.52789,  24.67917,  83.84389, -25.17955,  25.52907,  84.61196, -28.89635,  25.36045,  82.15904, -27.69807,  26.22025,  84.00024, -30.82305,  26.14881,  81.95328, -30.58963,  52.77188, 135.24114, -38.99592,  61.38056, 133.92395, -36.32031,  71.70215, 110.61384, -48.44699,  77.02396,  95.67819, -66.03732,  77.28874,  92.03171, -65.93082,  77.99755,  87.63588, -67.79157,  80.42120,  88.06543, -70.83812,  80.34660,  85.57241, -72.69984,  80.46688,  89.95664, -72.07691,  80.73311,  87.78971, -74.59397,  79.72503,  91.35997, -73.42611,  79.51240,  90.30751, -75.94170,  78.75871,  93.23555, -73.76150,  78.44564,  93.11206, -75.79531,  41.17496,  88.85246, -31.94202,  41.23502,  86.82973, -33.84845,  37.91634,  54.02196, -17.45098,  36.05441,  10.21351, -29.24319,  58.62098,  87.80314, -30.27907,  58.68104,  85.78041, -32.18550,  62.56759,  53.16550, -15.53010,  64.54058,  10.72277, -31.54340
   2.30833,  49.62290,  82.42540, -31.12800,  51.22511, 102.66834, -35.15156,  50.77553, 114.32722, -34.10430,  49.38412, 136.47645, -36.26325,  48.98935, 143.26057, -33.94601,  51.20491, 153.13173, -27.28759,  43.58865, 152.66441, -28.91830,  47.33987, 133.38646, -39.30024,  38.61867, 130.75919, -39.09689,  34.55865, 105.10725, -50.16245,  29.08995,  89.93135, -32.82461,  29.22453,  90.36414, -29.19517,  28.62092,  89.02220, -24.59920,  25.62158,  86.50436, -24.53189,  25.58788,  84.85960, -21.88987,  25.14372,  85.16114, -26.28711,  24.61712,  82.92067, -23.87776,  25.46266,  83.58791, -27.61497,  25.28978,  81.16800, -26.35193,  26.14898,  82.92363, -29.52593,  26.07268,  80.88375, -29.23831,  52.63464, 133.79316, -38.54017,  61.24176, 132.49692, -35.84933,  71.81137, 109.08032, -47.54969,  77.32272,  94.08848, -65.03355,  77.60785,  90.44419, -64.90674,  78.35222,  86.04303, -66.74082,  80.79024,  86.47091, -69.77611,  80.74030,  83.96798, -71.62530,  80.83194,  88.35597, -71.02438,  81.12459,  86.17772, -73.52870,  80.08955,  89.74805, -72.38489,  79.89694,  88.68148, -74.89614,  79.11435,  91.61627, -72.73530,  78.81329,  91.48054, -74.77014,  41.11859,  87.42637, -31.50334,  41.18715,  85.38166, -33.38588,  37.90824,  53.00147, -16.15184,  36.45841,   9.54166, -29.22269,  58.55664,  86.39503, -29.74814,  58.62520,  84.35032, -31.63068,  62.75974,  52.15940, -14.22694,  64.48574,  10.15821, -31.39160
   2.31667,  49.55080,  81.28300, -30.60980,  51.22237, 101.47307, -34.86417,  50.76790, 113.12190, -33.71236,  49.34222, 135.28828, -35.66284,  48.96199, 142.07919, -33.36314,  51.23594, 151.95837, -26.73638,  43.61260, 151.51499, -28.34045,  47.29018, 132.22378, -38.72033,  38.57291, 129.58416, -38.50829,  34.54765, 103.79503, -49.26331,  29.02575,  89.10976, -31.52447,  29.18357,  89.63383, -27.90802,  28.59780,  88.41299, -23.27612,  25.58347,  85.91660, -23.12819,  25.55465,  84.33978, -20.44501,  25.08740,  84.53223, -24.84599,  24.56071,  82.35709, -22.37751,  25.38912,  82.92377, -26.13510,  25.20853,  80.53789, -24.80993,  26.06049,  82.20682, -28.03229,  25.97328,  80.17543, -27.69242,  52.58729, 132.62993, -37.97649,  61.20602, 131.31953, -35.33004,  71.89342, 107.75986, -46.62934,  77.47238,  92.66507, -64.00282,  77.76363,  89.02222, -63.85077,  78.51874,  84.61002, -65.65364,  80.96112,  85.02154, -68.68769,  80.91866,  82.50602, -70.51991,  81.00165,  86.89814, -69.94868,  81.30230,  84.70344, -72.43764,  80.25913,  88.27964, -71.31985,  80.07260,  87.19570, -73.82412,  79.28126,  90.14373, -71.68458,  78.98387,  89.99365, -73.71896,  41.06182,  86.30290, -31.06969,  41.13036,  84.23618, -32.92804,  37.90441,  52.34140, -14.80193,  36.64741,   9.29840, -29.20418,  58.49144,  85.24358, -29.24874,  58.55998,  83.17686, -31.10709,  62.89473,  51.43028, -12.95206,  64.27747,   9.91478, -31.28932
   2.32500,  49.50440,  80.24800, -30.18930,  51.19167, 100.39026, -34.65866,  50.72623, 112.02629, -33.38799,  49.23381, 134.20877, -35.08967,  48.86847, 141.00690, -32.80896,  51.22951, 150.89282, -26.22282,  43.59105, 150.46845, -27.75865,  47.15959, 131.17214, -38.15996,  38.45049, 128.51055, -37.89356,  34.46966, 102.55815, -48.26558,  28.94447,  88.31488, -30.17092,  29.14103,  88.91692, -26.56853,  28.59343,  87.80140, -21.90550,  25.56558,  85.32785, -21.67364,  25.55357,  83.81031, -18.95636,  25.04425,  83.90938, -23.35576,  24.52865,  81.79211, -20.83518,  25.32349,  82.27124, -24.61215,  25.14145,  79.91610, -23.23328,  25.97181,  81.50876, -26.49958,  25.87560,  79.48588, -26.11441,  52.46261, 131.58247, -37.46194,  61.10886, 130.26378, -34.91110,  71.84401, 106.54088, -45.81674,  77.39097,  91.25558, -63.03318,  77.68471,  87.61493, -62.83912,  78.43556,  83.18207, -64.59243,  80.86663,  83.55885, -67.64006,  80.81880,  81.02181, -69.44222,  80.90155,  85.42043, -68.92329,  81.19426,  83.19658, -71.38720,  80.15329,  86.78525, -70.30798,  79.95819,  85.67166, -72.79856,  79.17311,  88.64441, -70.69116,  78.86836,  88.47013, -72.72252,  41.02034,  85.27252, -30.68791,  41.08344,  83.18629, -32.52452,  38.06743,  51.79006, -13.51346,  36.93330,   9.19423, -29.19829,  58.45177,  84.21241, -28.88482,  58.51488,  82.12618, -30.72143,  63.15772,  50.82031, -11.88990,  64.19668,   9.79901, -31.32899
   2.33333,  49.43130,  79.11890, -29.87340,  51.16238,  99.23180, -34.45677,  50.70981, 110.85409, -33.06179,  49.20791, 133.05409, -34.50752,  48.84863, 139.85359, -32.22996,  51.28141, 149.72534, -25.64868,  43.63420, 149.33380, -27.14930,  47.11855, 130.05181, -37.60126,  38.41101, 127.38652, -37.32129,  34.49227, 101.26760, -47.29116,  28.78664,  87.34281, -29.00561,  29.00535,  87.99095, -25.41251,  28.46852,  86.94298, -20.73259,  25.41846,  84.50173, -20.45420,  25.40448,  83.02075, -17.71683,  24.87603,  83.06599, -22.11486,  24.35191,  80.98754, -19.56391,  25.13400,  81.40865, -23.35045,  24.93595,  79.07396, -21.93940,  25.76643,  80.61492, -25.23036,  25.65282,  78.59836, -24.81774,  52.42496, 130.45484, -36.92511,  61.08388, 129.10855, -34.43231,  71.79540, 105.17309, -44.88742,  77.29103,  89.57506, -61.83778,  77.56711,  85.93706, -61.57902,  78.29451,  81.46997, -63.25357,  80.72439,  81.78033, -66.30962,  80.66235,  79.21179, -68.06615,  80.76717,  83.61851, -67.62591,  81.04656,  81.34962, -70.04999,  80.02424,  84.96206, -69.03408,  79.82124,  83.80517, -71.50420,  79.05281,  86.81889, -69.44951,  78.74522,  86.60988, -71.47716,  40.95817,  84.15891, -30.40079,  41.01679,  82.06217, -32.22554,  38.09772,  51.09861, -12.50304,  37.03878,   8.98231, -29.43822,  58.38722,  83.07122, -28.59108,  58.44584,  80.97448, -30.41584,  63.25619,  49.99686, -11.09000,  63.94834,   9.47472, -31.56392
   2.34167,  49.13830,  77.99770, -29.66950,  51.18520,  98.10397, -34.15063,  50.91152, 109.70879, -32.57527,  49.73851, 131.94933, -33.65612,  49.44677, 138.73830, -31.33785,  52.03786, 148.51165, -24.67070,  44.38909, 148.26960, -26.19471,  47.61337, 129.02965, -36.80407,  38.86705, 126.48822, -36.58856,  34.72819, 100.27504, -46.21620,  28.41324,  86.49346, -28.02267,  28.63627,  87.12683, -24.42720,  28.05640,  86.08154, -19.75182,  24.94327,  83.71935, -19.48999,  24.88155,  82.23246, -16.75649,  24.36960,  82.30224, -21.15615,  23.78310,  80.23174, -18.61231,  24.58886,  80.64184, -22.39510,  24.32562,  78.30957, -20.99071,  25.20701,  79.83666, -24.27490,  25.03985,  77.82270, -23.86782,  52.92336, 129.34349, -36.10901,  61.55521, 127.82916, -33.61877,  71.88614, 103.52745, -43.60132,  77.14849,  87.43221, -60.15626,  77.32984,  83.79554, -59.80986,  77.95086,  79.27273, -61.37402,  80.40335,  79.44809, -64.42272,  80.28434,  76.84087, -66.11828,  80.49995,  81.25271, -65.78191,  80.73331,  78.92034, -68.14996,  79.79888,  82.58087, -67.22569,  79.57878,  81.37104, -69.66884,  78.87752,  84.45147, -67.69048,  78.57494,  84.20215, -69.71432,  40.74289,  83.16520, -30.20600,  40.77770,  81.07639, -32.04044,  37.42133,  50.42543, -11.90357,  35.95907,   8.91811, -30.25318,  58.14661,  81.81075, -28.33355,  58.18141,  79.72194, -30.16799,  62.59096,  48.77336, -10.70055,  62.51492,   8.84013, -32.31155
   2.35000,  48.92010,  77.00380, -29.50830,  51.13736,  97.12478, -33.83987,  51.00752, 108.70602, -32.08302,  50.06800, 130.97285, -32.78370,  49.81477, 137.74817, -30.42137,  52.55860, 147.42464, -23.67450,  44.90260, 147.29994, -25.17618,  47.90098, 128.12959, -35.97278,  39.12887, 125.67775, -35.76848,  34.85248,  99.32029, -44.93087,  28.03056,  85.54208, -26.91871,  28.27323,  86.13348, -23.31738,  27.67797,  85.05330, -18.65187,  24.51403,  82.75758, -18.40851,  24.42398,  81.24445, -15.69024,  23.90664,  81.37060, -20.08801,  23.27879,  79.28752, -17.56440,  24.08732,  79.71857, -21.34426,  23.77506,  77.37837, -19.96330,  24.68460,  78.91931, -23.23331,  24.47380,  76.90545, -22.84653,  53.21639, 128.37530, -35.29181,  61.84015, 126.72759, -32.85888,  71.75019, 102.05923, -42.35707,  76.67009,  85.34146, -58.39223,  76.75665,  81.71473, -57.92578,  77.25573,  77.12789, -59.33997,  79.70597,  77.13779, -62.39550,  79.51527,  74.47994, -64.00364,  79.84720,  78.89330, -63.81381,  80.01464,  76.47855, -66.10357,  79.17838,  80.19094, -65.30001,  78.92181,  78.90716, -67.70151,  78.30550,  82.06872, -65.82548,  77.99251,  81.76063, -67.83963,  40.57117,  82.25291, -29.97309,  40.57985,  80.17832, -31.82390,  37.08515,  49.79705, -11.30548,  35.28158,   8.91816, -30.98714,  57.96829,  80.72263, -28.17624,  57.97696,  78.64804, -30.02706,  62.23017,  47.66580, -10.57839,  61.48447,   8.31462, -33.21979
   2.35833,  49.05990,  76.22720, -29.19260,  50.98359,  96.35671, -33.62371,  50.75870, 107.93331, -31.84599,  49.56463, 130.18998, -32.47887,  49.21781, 136.97347, -30.15217,  51.94584, 146.69742, -23.46744,  44.27614, 146.50027, -24.88930,  47.39666, 127.33073, -35.65297,  38.65490, 124.78082, -35.36511,  34.77932,  98.07990, -43.67133,  27.87775,  84.32704, -25.67015,  28.14703,  84.91747, -22.07055,  27.58933,  83.83452, -17.40104,  24.43116,  81.53346, -17.13435,  24.36445,  80.01915, -14.41606,  23.81322,  80.14611, -18.80969,  23.20819,  78.06103, -16.28216,  23.98701,  78.49487, -20.06794,  23.68923,  76.15362, -18.68554,  24.57112,  77.69732, -21.96183,  24.36663,  75.68296, -21.57423,  52.71573, 127.63393, -35.02592,  61.38184, 126.07631, -32.68588,  71.26486, 101.12596, -41.44708,  76.02755,  83.67799, -56.73434,  76.10500,  80.07744, -56.09535,  76.56926,  75.42584, -57.29334,  78.98389,  75.27804, -60.37356,  78.76389,  72.54703, -61.84999,  79.11568,  76.96286, -61.87602,  79.24686,  74.44035, -64.04899,  78.43485,  78.19077, -63.41508,  78.14528,  76.79450, -65.74910,  77.56346,  80.04515, -64.02009,  77.22587,  79.64226, -66.01342,  40.64356,  81.37416, -29.57701,  40.65519,  79.29282, -31.42021,  37.81675,  49.31935, -10.21232,  36.36862,   8.75936, -30.57146,  58.07792,  80.05913, -27.98206,  58.08955,  77.97779, -29.82526,  62.95670,  47.27620, -10.07778,  62.27071,   8.16699, -33.13649
   2.36667,  49.28300,  75.64090, -28.76830,  50.89998,  95.73684, -33.46628,  50.53099, 107.32433, -31.78628,  49.00355, 129.55444, -32.60778,  48.54530, 136.35901, -30.36336,  51.19811, 146.19729, -23.81707,  43.52061, 145.88285, -25.17425,  46.85725, 126.63530, -35.74183,  38.15626, 123.95951, -35.37266,  34.81247,  96.89464, -42.67093,  27.86656,  83.29587, -24.57002,  28.14264,  83.92322, -20.97718,  27.60813,  82.88130, -16.29564,  24.46876,  80.55860, -15.99649,  24.42240,  79.07023, -13.26350,  23.85631,  79.15034, -17.65634,  23.27547,  77.08524, -15.10683,  24.03892,  77.48837, -18.89912,  23.76368,  75.15841, -17.49321,  24.62320,  76.67705, -20.78709,  24.43558,  74.66502, -20.37939,  52.17527, 127.02245, -35.15327,  60.87872, 125.61370, -32.85790,  70.77508, 100.36923, -40.71481,  75.42479,  82.19889, -55.17283,  75.52574,  78.63562, -54.35358,  75.99191,  73.93086, -55.32106,  78.36362,  73.63520, -58.42390,  78.13394,  70.83217, -59.75692,  78.46749,  75.24215, -60.01145,  78.57832,  72.61322, -62.05559,  77.76016,  76.38823, -61.60084,  77.44348,  74.87453, -63.85683,  76.87287,  78.20667, -62.28648,  76.50896,  77.70217, -64.25185,  40.79661,  80.67292, -29.13394,  40.81780,  78.56908, -30.95132,  38.59710,  49.09824,  -8.97910,  37.61878,   8.62323, -29.53442,  58.26124,  79.60444, -27.69340,  58.28243,  77.50059, -29.51079,  63.72950,  47.28701,  -9.17094,  63.32212,   8.17877, -32.23789
   2.37500,  49.35220,  75.19880, -28.44880,  50.98861,  95.26156, -33.28001,  50.58780, 106.85602, -31.65640,  48.97094, 129.07346, -32.63466,  48.47790, 135.88180, -30.40912,  51.11896, 145.75906, -23.91700,  43.43884, 145.41549, -25.25215,  46.84369, 126.12397, -35.75325,  38.15295, 123.41494, -35.38491,  35.09095,  96.12723, -41.93913,  27.81326,  82.64271, -23.88316,  28.07514,  83.28137, -20.29126,  27.51583,  82.25724, -15.60869,  24.36726,  79.94620, -15.31596,  24.30343,  78.46733, -12.57816,  23.75758,  78.53437, -16.97378,  23.15814,  76.47996, -14.41995,  23.94018,  76.86757, -18.21007,  23.65064,  74.54336, -16.79752,  24.53027,  76.04784, -20.09260,  24.33396,  74.03786, -19.67893,  52.15874, 126.53708, -35.15558,  60.86272, 125.18007, -32.83125,  70.42039,  99.59628, -39.97781,  74.72273,  80.84675, -53.78940,  74.82379,  77.31724, -52.83513,  75.25600,  72.57671, -53.62802,  77.57467,  72.15134, -56.75578,  77.31224,  69.30012, -57.97576,  77.65821,  73.69552, -58.40561,  77.72510,  70.98940, -60.34841,  76.92891,  74.78269, -60.02615,  76.56904,  73.18469, -62.21657,  76.03724,  76.57730, -60.76669,  75.63879,  75.99914, -62.70490,  40.87408,  80.24496, -28.81157,  40.88379,  78.12966, -30.61572,  38.69088,  48.91693,  -8.29874,  37.77466,   8.59947, -29.16421,  58.34237,  79.15152, -27.43554,  58.35208,  77.03622, -29.23969,  63.77676,  47.15599,  -8.40739,  63.41703,   8.16385, -31.67085
   2.38333,  49.37430,  74.89260, -28.19880,  51.12531,  94.94134, -33.04797,  50.71689, 106.53795, -31.44160,  49.05902, 128.74716, -32.53142,  48.55600, 135.54351, -30.27171,  51.20482, 145.41567, -23.77500,  43.52085, 145.06337, -25.08547,  46.95070, 125.77866, -35.64482,  38.26403, 123.05360, -35.29964,  35.41631,  95.61294, -41.28742,  27.75793,  82.13392, -23.38545,  28.00316,  82.75879, -19.78994,  27.41203,  81.72165, -15.11415,  24.24931,  79.42689, -14.84703,  24.16206,  77.93899, -12.11478,  23.64123,  78.02413, -16.51312,  23.01629,  75.96426, -13.96981,  23.82167,  76.36061, -17.75414,  23.51154,  74.03317, -16.35130,  24.41782,  75.54413, -19.63618,  24.20823,  73.53385, -19.23058,  52.26238, 126.20547, -35.02714,  60.95939, 124.87726, -32.66045,  70.00547,  98.97102, -39.29276,  73.80161,  79.75690, -52.60525,  73.90777,  76.25717, -51.54750,  74.29752,  71.49256, -52.20687,  76.53920,  70.96020, -55.37413,  76.23377,  68.07513, -56.50095,  76.59124,  72.45358, -57.07134,  76.59859,  69.68993, -58.93258,  75.82910,  73.49566, -58.70632,  75.40944,  71.83459, -60.83842,  74.92902,  75.27222, -59.47950,  74.48184,  74.63832, -61.38944,  40.92948,  79.99688, -28.52284,  40.91583,  77.88073, -30.32595,  38.59706,  48.69572,  -7.98543,  37.58989,   8.58744, -29.24610,  58.39631,  78.78375, -27.23129,  58.38266,  76.66760, -29.03440,  63.60544,  46.99842,  -7.85180,  63.26543,   8.20600, -31.44708
   2.39167,  49.41040,  74.65360, -27.97160,  51.22318,  94.70585, -32.78342,  50.78486, 106.29934, -31.16248,  49.03614, 128.49893, -32.30523,  48.52402, 135.27716, -29.99377,  51.17155, 145.13687, -23.47766,  43.48113, 144.75679, -24.74174,  46.93953, 125.51438, -35.41121,  38.26411, 122.75470, -35.05822,  35.64856,  95.19865, -40.60577,  27.77323,  81.67541, -22.83173,  28.00169,  82.28896, -19.23317,  27.38988,  81.23658, -14.56345,  24.22733,  78.93916, -14.31807,  24.12852,  77.44251, -11.59099,  23.62769,  77.54136, -15.99137,  22.99238,  75.47303, -13.45751,  23.81477,  75.88190, -17.23685,  23.49963,  73.54983, -15.84285,  24.41998,  75.07177, -19.11873,  24.20974,  73.06009, -18.72050,  52.24951, 125.96437, -34.79533,  60.95219, 124.67737, -32.42674,  69.49819,  98.51275, -38.69820,  72.76770,  78.97821, -51.68001,  72.90741,  75.50081, -50.55464,  73.27963,  70.72369, -51.12794,  75.42537,  70.12648, -54.34962,  75.08770,  67.21901, -55.40756,  75.42561,  71.58485, -56.07778,  75.37843,  68.78374, -57.88155,  74.61413,  72.59338, -57.71007,  74.13144,  70.88912, -59.79420,  73.69031,  74.35385, -58.49197,  73.18625,  73.68109, -60.37425,  40.98915,  79.80120, -28.21342,  40.95006,  77.68986, -30.02178,  38.60468,  48.40973,  -7.80887,  37.50974,   8.51176, -29.45737,  58.45959,  78.49670, -27.06795,  58.42050,  76.38535, -28.87632,  63.54742,  46.85677,  -7.47498,  63.24611,   8.28034, -31.42228
   2.40000,  49.50400,  74.48320, -27.81720,  51.30571,  94.56318, -32.51621,  50.82850, 106.14365, -30.81520,  48.96721, 128.33880, -31.86248,  48.45401, 135.09729, -29.49414,  51.09756, 144.93514, -22.94346,  43.39927, 144.51668, -24.14602,  46.86166, 125.35585, -34.96393,  38.20214, 122.55397, -34.55705,  35.79788,  94.92876, -39.85042,  27.93265,  81.35103, -22.11349,  28.13760,  81.96880, -18.51424,  27.51136,  80.91408, -13.84696,  24.36768,  78.58943, -13.61599,  24.26809,  77.09369, -10.88844,  23.78866,  77.18542, -15.29136,  23.15855,  75.11324, -12.75934,  23.99643,  75.52687, -16.53476,  23.69452,  73.19303, -15.14080,  24.61815,  74.72084, -18.41302,  24.42338,  72.70766, -18.01450,  52.17389, 125.82862, -34.38568,  60.89984, 124.57399, -32.08633,  69.02554,  98.23008, -38.16285,  71.82803,  78.56328, -51.05386,  72.02917,  75.09439, -49.91168,  72.41747,  70.31637, -50.46654,  74.46269,  69.71329, -53.75187,  74.11229,  66.79665, -54.78003,  74.39670,  71.16030, -55.48830,  74.31187,  68.34719, -57.27192,  73.52580,  72.15237, -57.09992,  72.98868,  70.43116, -59.15662,  72.56451,  73.90112, -57.86273,  72.00504,  73.21253, -59.72350,  41.09114,  79.64883, -27.93434,  41.02828,  77.54956, -29.75603,  38.77273,  48.09214,  -7.76937,  37.58856,   8.43813, -29.85696,  58.57020,  78.30245, -26.98588,  58.50735,  76.20317, -28.80758,  63.70089,  46.68961,  -7.40158,  63.35672,   8.36698, -31.75239
   2.40833,  49.65700,  74.36110, -27.73720,  51.36987,  94.47838, -32.30816,  50.83959, 106.03817, -30.48644,  48.84475, 128.23012, -31.33711,  48.33489, 134.98043, -28.94484,  50.94522, 144.81171, -22.37102,  43.24213, 144.33528, -23.52006,  46.71064, 125.25928, -34.43065,  38.07299, 122.40721, -33.92062,  35.88697,  94.74136, -39.09507,  28.23946,  81.19165, -21.24188,  28.38546,  81.85377, -17.64764,  27.72066,  80.83885, -12.97688,  24.62204,  78.45324, -12.75906,  24.51766,  76.98643, -10.01602,  24.09321,  77.01902, -14.42541,  23.47267,  74.96291, -11.87798,  24.35055,  75.35123, -15.64699,  24.07808,  73.02748, -14.23030,  25.01263,  74.53707, -17.50787,  24.85358,  72.52493, -17.08879,  52.02805, 125.75664, -33.92531,  60.79286, 124.53227, -31.76144,  68.63094,  98.06849, -37.69321,  71.10830,  78.43419, -50.69982,  71.42043,  74.96317, -49.58947,  71.89006,  70.19807, -50.19066,  73.83602,  69.65935, -53.54671,  73.51258,  66.74251, -54.58310,  73.68141,  71.11561, -55.26972,  73.59578,  68.31270, -57.06928,  72.73625,  72.09918, -56.84428,  72.16662,  70.38004, -58.89395,  71.71341,  73.83196, -57.56218,  71.10635,  73.14346, -59.40802,  41.23436,  79.51208, -27.72012,  41.15434,  77.42615, -29.55642,  39.05855,  47.79246,  -7.79195,  37.85631,   8.34391, -30.24347,  58.72544,  78.19068, -26.98132,  58.64542,  76.10476, -28.81762,  64.05175,  46.54956,  -7.52204,  63.62040,   8.43611, -32.19759
   2.41667,  49.79540,  74.32660, -27.64790,  51.38795,  94.46803, -32.15559,  50.78851, 106.00907, -30.23898,  48.64864, 128.19289, -30.93517,  48.13806, 134.95275, -28.57017,  50.66929, 144.81564, -22.01279,  42.96784, 144.26019, -23.13711,  46.48361, 125.22613, -34.01109,  37.87220, 122.31930, -33.38075,  35.92606,  94.61392, -38.43816,  28.58345,  81.23116, -20.33283,  28.62980,  81.97812, -16.75258,  27.88999,  81.04972, -12.07510,  24.85712,  78.58001, -11.86945,  24.73353,  77.17298,  -9.09606,  24.40721,  77.09373, -13.51321,  23.78912,  75.07830, -10.93289,  24.73970,  75.40708, -14.68991,  24.50247,  73.10887, -13.22599,  25.46642,  74.57089, -16.51659,  25.35594,  72.56491, -16.05453,  51.80530, 125.75278, -33.58690,  60.61032, 124.56951, -31.56829,  68.26505,  98.00076, -37.26558,  70.56246,  78.47357, -50.46506,  71.02092,  75.00095, -49.41197,  71.62478,  70.26162, -50.09184,  73.48095,  69.82876, -53.51343,  73.21935,  66.91613, -54.57871,  73.22557,  71.30066, -55.21097,  73.17395,  68.51921, -57.04480,  72.20033,  72.27252, -56.74210,  71.62243,  70.56152, -58.79626,  71.10018,  73.97985, -57.40451,  70.45807,  73.29509, -59.23985,  41.35258,  79.44329, -27.53852,  41.26513,  77.36411, -29.38212,  39.28784,  47.62086,  -7.75645,  38.18450,   8.23531, -30.32337,  58.85454,  78.18999, -26.95518,  58.76710,  76.11081, -28.79878,  64.39822,  46.56047,  -7.55476,  63.94519,   8.50503, -32.31930
   2.42500,  49.87370,  74.48280, -27.48760,  51.45952,  94.62374, -31.99983,  50.84676, 106.15660, -30.03867,  48.69188, 128.34097, -30.66797,  48.21029, 135.12314, -28.36151,  50.69018, 145.03774, -21.86273,  42.99203, 144.43756, -22.98665,  46.48780, 125.37895, -33.72063,  37.88613, 122.46844, -32.98330,  36.01116,  94.72679, -37.86571,  28.92864,  81.66296, -19.42691,  28.87116,  82.51318, -15.86993,  28.04358,  81.70063, -11.18560,  25.06912,  79.16105, -10.97779,  24.91464,  77.83140,  -8.16801,  24.69561,  77.61725, -12.58730,  24.06667,  75.66146,  -9.96407,  25.09790,  75.90661, -13.70617,  24.88321,  73.64599, -12.18150,  25.88850,  75.03727, -15.49035,  25.81703,  73.04319, -14.97248,  51.81441, 125.90644, -33.36486,  60.64530, 124.72227, -31.46318,  68.03428,  98.00988, -36.83008,  70.15349,  78.60350, -50.23593,  70.72436,  75.12930, -49.24484,  71.43550,  70.41763, -50.00812,  73.22722,  70.08264, -53.47476,  73.01780,  67.17976, -54.57754,  72.89696,  71.57159, -55.14429,  72.87726,  68.81636, -57.01789,  71.81382,  72.53819, -56.63844,  71.23568,  70.84233, -58.70506,  70.65575,  74.22550, -57.25159,  69.99170,  73.55061, -59.08277,  41.43386,  79.60364, -27.34670,  41.33859,  77.52463, -29.19010,  39.24303,  47.75373,  -7.61367,  38.10868,   8.29240, -30.04627,  58.93725,  78.34168, -26.82810,  58.84197,  76.26266, -28.67150,  64.47559,  46.72690,  -7.40788,  63.87756,   8.57980, -32.02789
